"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 16:11:33 GMT 2024","Thu Feb 22 16:11:34 GMT 2024","1311","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Thu Feb 22 16:11:34 GMT 2024","Thu Feb 22 16:11:37 GMT 2024","2955","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Thu Feb 22 16:11:38 GMT 2024","Thu Feb 22 16:11:38 GMT 2024","215","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Feb 22 16:11:39 GMT 2024","Thu Feb 22 16:11:40 GMT 2024","316","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Thu Feb 22 16:11:48 GMT 2024","Thu Feb 22 16:11:48 GMT 2024","227","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Thu Feb 22 16:11:38 GMT 2024","Thu Feb 22 16:11:39 GMT 2024","333","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Thu Feb 22 16:11:47 GMT 2024","Thu Feb 22 16:11:47 GMT 2024","58","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Thu Feb 22 16:11:39 GMT 2024","Thu Feb 22 16:11:39 GMT 2024","347","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Thu Feb 22 16:12:40 GMT 2024","Thu Feb 22 16:12:47 GMT 2024","7226","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Thu Feb 22 16:11:48 GMT 2024","Thu Feb 22 16:11:48 GMT 2024","217","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Thu Feb 22 16:11:40 GMT 2024","Thu Feb 22 16:11:47 GMT 2024","7124","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Thu Feb 22 16:12:57 GMT 2024","Thu Feb 22 16:13:05 GMT 2024","7861","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Thu Feb 22 16:11:47 GMT 2024","Thu Feb 22 16:11:47 GMT 2024","286","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Thu Feb 22 16:12:04 GMT 2024","Thu Feb 22 16:12:40 GMT 2024","36132","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Feb 22 16:12:48 GMT 2024","Thu Feb 22 16:12:57 GMT 2024","9560","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Feb 22 16:11:06 GMT 2024","Thu Feb 22 16:11:13 GMT 2024","6587","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Thu Feb 22 16:11:38 GMT 2024","Thu Feb 22 16:11:38 GMT 2024","226","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Thu Feb 22 16:11:48 GMT 2024","Thu Feb 22 16:11:48 GMT 2024","172","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Thu Feb 22 16:13:05 GMT 2024","Thu Feb 22 16:13:21 GMT 2024","15192","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Thu Feb 22 16:09:05 GMT 2024","Thu Feb 22 16:09:55 GMT 2024","50029","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
