"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 07:55:40 GMT 2024","Fri Sep 13 07:55:42 GMT 2024","1669","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Fri Sep 13 07:55:36 GMT 2024","Fri Sep 13 07:55:36 GMT 2024","243","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Fri Sep 13 07:55:34 GMT 2024","Fri Sep 13 07:55:34 GMT 2024","303","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Fri Sep 13 07:55:32 GMT 2024","Fri Sep 13 07:55:33 GMT 2024","848","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Fri Sep 13 07:55:35 GMT 2024","Fri Sep 13 07:55:35 GMT 2024","80","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Fri Sep 13 07:55:35 GMT 2024","Fri Sep 13 07:55:35 GMT 2024","162","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Fri Sep 13 07:55:34 GMT 2024","Fri Sep 13 07:55:34 GMT 2024","248","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Fri Sep 13 07:54:56 GMT 2024","Fri Sep 13 07:55:05 GMT 2024","9601","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Fri Sep 13 07:55:35 GMT 2024","Fri Sep 13 07:55:36 GMT 2024","190","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Fri Sep 13 07:55:35 GMT 2024","Fri Sep 13 07:55:35 GMT 2024","167","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Fri Sep 13 07:55:31 GMT 2024","Fri Sep 13 07:55:32 GMT 2024","359","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Fri Sep 13 07:53:01 GMT 2024","Fri Sep 13 07:53:51 GMT 2024","49975","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Fri Sep 13 07:55:33 GMT 2024","Fri Sep 13 07:55:33 GMT 2024","208","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Fri Sep 13 07:55:34 GMT 2024","Fri Sep 13 07:55:35 GMT 2024","263","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Fri Sep 13 07:55:36 GMT 2024","Fri Sep 13 07:55:40 GMT 2024","3986","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Fri Sep 13 07:55:33 GMT 2024","Fri Sep 13 07:55:33 GMT 2024","161","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Fri Sep 13 07:55:24 GMT 2024","Fri Sep 13 07:55:31 GMT 2024","6403","Surefire suite","Surefire test","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
