"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 12:28:13 GMT 2024","Wed Feb 07 12:28:13 GMT 2024","192","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Wed Feb 07 12:29:00 GMT 2024","Wed Feb 07 12:29:12 GMT 2024","11257","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Wed Feb 07 12:28:44 GMT 2024","Wed Feb 07 12:29:00 GMT 2024","16084","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Wed Feb 07 12:25:06 GMT 2024","Wed Feb 07 12:25:59 GMT 2024","53828","Surefire suite","Surefire test","com.teamcity.ui.SetupFirstStartTest","com.teamcity.ui.SetupFirstStartTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Wed Feb 07 12:27:09 GMT 2024","Wed Feb 07 12:27:44 GMT 2024","34445","Surefire suite","Surefire test","com.teamcity.ui.SetupFirstStartTest","com.teamcity.ui.SetupFirstStartTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Wed Feb 07 12:28:12 GMT 2024","Wed Feb 07 12:28:13 GMT 2024","368","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Wed Feb 07 12:28:14 GMT 2024","Wed Feb 07 12:28:14 GMT 2024","217","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Wed Feb 07 12:28:13 GMT 2024","Wed Feb 07 12:28:14 GMT 2024","212","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Feb 07 12:28:15 GMT 2024","Wed Feb 07 12:28:34 GMT 2024","19028","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Feb 07 12:28:11 GMT 2024","Wed Feb 07 12:28:11 GMT 2024","136","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Wed Feb 07 12:28:13 GMT 2024","Wed Feb 07 12:28:13 GMT 2024","183","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Feb 07 12:29:12 GMT 2024","Wed Feb 07 12:29:20 GMT 2024","7895","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Wed Feb 07 12:28:12 GMT 2024","Wed Feb 07 12:28:12 GMT 2024","197","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Wed Feb 07 12:28:11 GMT 2024","Wed Feb 07 12:28:11 GMT 2024","241","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Wed Feb 07 12:28:03 GMT 2024","Wed Feb 07 12:28:10 GMT 2024","7675","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Wed Feb 07 12:28:34 GMT 2024","Wed Feb 07 12:28:44 GMT 2024","9878","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Wed Feb 07 12:28:12 GMT 2024","Wed Feb 07 12:28:12 GMT 2024","283","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Wed Feb 07 12:28:11 GMT 2024","Wed Feb 07 12:28:12 GMT 2024","323","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Wed Feb 07 12:28:14 GMT 2024","Wed Feb 07 12:28:15 GMT 2024","223","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Wed Feb 07 12:28:14 GMT 2024","Wed Feb 07 12:28:14 GMT 2024","219","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
