"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 10 21:05:03 GMT 2024","Sun Mar 10 21:05:04 GMT 2024","288","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sun Mar 10 21:05:02 GMT 2024","Sun Mar 10 21:05:03 GMT 2024","582","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sun Mar 10 21:05:55 GMT 2024","Sun Mar 10 21:06:13 GMT 2024","17973","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sun Mar 10 21:04:28 GMT 2024","Sun Mar 10 21:04:35 GMT 2024","6732","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Sun Mar 10 21:05:05 GMT 2024","Sun Mar 10 21:05:05 GMT 2024","323","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Sun Mar 10 21:05:07 GMT 2024","Sun Mar 10 21:05:07 GMT 2024","272","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Sun Mar 10 21:05:06 GMT 2024","Sun Mar 10 21:05:06 GMT 2024","220","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Sun Mar 10 21:05:05 GMT 2024","Sun Mar 10 21:05:05 GMT 2024","249","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sun Mar 10 21:06:21 GMT 2024","Sun Mar 10 21:06:29 GMT 2024","8539","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sun Mar 10 21:02:24 GMT 2024","Sun Mar 10 21:03:18 GMT 2024","53236","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sun Mar 10 21:05:04 GMT 2024","Sun Mar 10 21:05:04 GMT 2024","236","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sun Mar 10 21:06:13 GMT 2024","Sun Mar 10 21:06:20 GMT 2024","7396","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Sun Mar 10 21:05:04 GMT 2024","Sun Mar 10 21:05:04 GMT 2024","177","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Sun Mar 10 21:05:06 GMT 2024","Sun Mar 10 21:05:06 GMT 2024","117","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Sun Mar 10 21:05:04 GMT 2024","Sun Mar 10 21:05:05 GMT 2024","288","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Sun Mar 10 21:05:21 GMT 2024","Sun Mar 10 21:05:54 GMT 2024","32966","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Sun Mar 10 21:05:06 GMT 2024","Sun Mar 10 21:05:06 GMT 2024","248","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Sun Mar 10 21:05:06 GMT 2024","Sun Mar 10 21:05:06 GMT 2024","74","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sun Mar 10 21:06:29 GMT 2024","Sun Mar 10 21:06:38 GMT 2024","8735","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Sun Mar 10 21:04:54 GMT 2024","Sun Mar 10 21:05:02 GMT 2024","7782","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
