"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 19:43:11 GMT 2024","Thu Feb 08 19:43:14 GMT 2024","2891","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Thu Feb 08 19:43:31 GMT 2024","Thu Feb 08 19:43:51 GMT 2024","20542","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Feb 08 19:44:10 GMT 2024","Thu Feb 08 19:44:17 GMT 2024","7117","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Thu Feb 08 19:42:20 GMT 2024","Thu Feb 08 19:42:51 GMT 2024","30955","Surefire suite","Surefire test","com.teamcity.ui.SetupFirstStartTest","com.teamcity.ui.SetupFirstStartTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Thu Feb 08 19:43:17 GMT 2024","Thu Feb 08 19:43:17 GMT 2024","81","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Thu Feb 08 19:43:15 GMT 2024","Thu Feb 08 19:43:15 GMT 2024","463","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Thu Feb 08 19:43:14 GMT 2024","Thu Feb 08 19:43:14 GMT 2024","138","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Thu Feb 08 19:43:10 GMT 2024","Thu Feb 08 19:43:11 GMT 2024","1184","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Thu Feb 08 19:43:52 GMT 2024","Thu Feb 08 19:43:59 GMT 2024","7163","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Thu Feb 08 19:40:22 GMT 2024","Thu Feb 08 19:41:13 GMT 2024","50990","Surefire suite","Surefire test","com.teamcity.ui.SetupFirstStartTest","com.teamcity.ui.SetupFirstStartTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Thu Feb 08 19:43:16 GMT 2024","Thu Feb 08 19:43:16 GMT 2024","269","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Thu Feb 08 19:43:17 GMT 2024","Thu Feb 08 19:43:17 GMT 2024","161","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Thu Feb 08 19:43:16 GMT 2024","Thu Feb 08 19:43:16 GMT 2024","303","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Thu Feb 08 19:43:18 GMT 2024","Thu Feb 08 19:43:22 GMT 2024","3889","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Thu Feb 08 19:43:17 GMT 2024","Thu Feb 08 19:43:18 GMT 2024","300","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Thu Feb 08 19:43:17 GMT 2024","Thu Feb 08 19:43:17 GMT 2024","160","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Thu Feb 08 19:43:17 GMT 2024","Thu Feb 08 19:43:17 GMT 2024","131","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Thu Feb 08 19:43:15 GMT 2024","Thu Feb 08 19:43:15 GMT 2024","283","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Feb 08 19:43:59 GMT 2024","Thu Feb 08 19:44:10 GMT 2024","10637","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Feb 08 19:44:17 GMT 2024","Thu Feb 08 19:44:31 GMT 2024","13410","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
