"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 11 15:03:16 GMT 2024","Wed Sep 11 15:04:10 GMT 2024","53274","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Wed Sep 11 15:05:59 GMT 2024","Wed Sep 11 15:06:00 GMT 2024","851","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Sep 11 15:06:02 GMT 2024","Wed Sep 11 15:06:02 GMT 2024","95","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Wed Sep 11 15:06:00 GMT 2024","Wed Sep 11 15:06:00 GMT 2024","120","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Wed Sep 11 15:06:03 GMT 2024","Wed Sep 11 15:06:03 GMT 2024","227","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Wed Sep 11 15:06:01 GMT 2024","Wed Sep 11 15:06:02 GMT 2024","321","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Wed Sep 11 15:06:04 GMT 2024","Wed Sep 11 15:06:08 GMT 2024","4043","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Wed Sep 11 15:05:21 GMT 2024","Wed Sep 11 15:05:31 GMT 2024","9671","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Wed Sep 11 15:06:03 GMT 2024","Wed Sep 11 15:06:03 GMT 2024","239","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Wed Sep 11 15:06:01 GMT 2024","Wed Sep 11 15:06:01 GMT 2024","295","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Wed Sep 11 15:06:03 GMT 2024","Wed Sep 11 15:06:03 GMT 2024","249","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Wed Sep 11 15:06:08 GMT 2024","Wed Sep 11 15:06:09 GMT 2024","1594","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Wed Sep 11 15:05:59 GMT 2024","Wed Sep 11 15:05:59 GMT 2024","469","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Wed Sep 11 15:06:02 GMT 2024","Wed Sep 11 15:06:02 GMT 2024","317","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Wed Sep 11 15:06:01 GMT 2024","Wed Sep 11 15:06:01 GMT 2024","214","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Sep 11 15:06:02 GMT 2024","Wed Sep 11 15:06:03 GMT 2024","111","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Wed Sep 11 15:05:51 GMT 2024","Wed Sep 11 15:05:58 GMT 2024","6852","Surefire suite","Surefire test","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
