"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 16 16:47:23 GMT 2024","Mon Sep 16 16:47:25 GMT 2024","1664","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Mon Sep 16 16:47:14 GMT 2024","Mon Sep 16 16:47:14 GMT 2024","408","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Mon Sep 16 16:47:07 GMT 2024","Mon Sep 16 16:47:13 GMT 2024","6269","Surefire suite","Surefire test","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Mon Sep 16 16:47:19 GMT 2024","Mon Sep 16 16:47:23 GMT 2024","3999","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Mon Sep 16 16:47:18 GMT 2024","Mon Sep 16 16:47:18 GMT 2024","174","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Mon Sep 16 16:47:17 GMT 2024","Mon Sep 16 16:47:18 GMT 2024","311","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Mon Sep 16 16:47:18 GMT 2024","Mon Sep 16 16:47:18 GMT 2024","153","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Mon Sep 16 16:47:16 GMT 2024","Mon Sep 16 16:47:16 GMT 2024","134","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Mon Sep 16 16:47:15 GMT 2024","Mon Sep 16 16:47:16 GMT 2024","932","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Mon Sep 16 16:46:41 GMT 2024","Mon Sep 16 16:46:47 GMT 2024","6653","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Sep 16 16:47:16 GMT 2024","Mon Sep 16 16:47:16 GMT 2024","244","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Sep 16 16:47:16 GMT 2024","Mon Sep 16 16:47:17 GMT 2024","302","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Mon Sep 16 16:47:18 GMT 2024","Mon Sep 16 16:47:18 GMT 2024","182","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Mon Sep 16 16:47:18 GMT 2024","Mon Sep 16 16:47:19 GMT 2024","249","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Mon Sep 16 16:44:45 GMT 2024","Mon Sep 16 16:45:34 GMT 2024","49348","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Mon Sep 16 16:47:17 GMT 2024","Mon Sep 16 16:47:17 GMT 2024","326","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Sep 16 16:47:18 GMT 2024","Mon Sep 16 16:47:18 GMT 2024","40","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
