"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 17 19:03:34 GMT 2024","Tue Sep 17 19:03:34 GMT 2024","347","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Tue Sep 17 19:05:10 GMT 2024","Tue Sep 17 19:05:21 GMT 2024","11066","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Tue Sep 17 19:03:49 GMT 2024","Tue Sep 17 19:03:49 GMT 2024","218","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Tue Sep 17 19:03:50 GMT 2024","Tue Sep 17 19:04:43 GMT 2024","52570","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Tue Sep 17 19:03:35 GMT 2024","Tue Sep 17 19:03:38 GMT 2024","2985","Surefire suite","Surefire test","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Tue Sep 17 19:04:42 GMT 2024","Tue Sep 17 19:04:51 GMT 2024","8921","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Tue Sep 17 19:03:34 GMT 2024","Tue Sep 17 19:03:35 GMT 2024","288","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Tue Sep 17 19:03:30 GMT 2024","Tue Sep 17 19:03:33 GMT 2024","2676","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Tue Sep 17 19:01:28 GMT 2024","Tue Sep 17 19:02:21 GMT 2024","52715","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Tue Sep 17 19:03:29 GMT 2024","Tue Sep 17 19:03:37 GMT 2024","7886","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Tue Sep 17 19:03:33 GMT 2024","Tue Sep 17 19:03:33 GMT 2024","215","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Tue Sep 17 19:03:39 GMT 2024","Tue Sep 17 19:03:46 GMT 2024","7547","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Tue Sep 17 19:03:27 GMT 2024","Tue Sep 17 19:03:30 GMT 2024","2468","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Sep 17 19:03:33 GMT 2024","Tue Sep 17 19:03:34 GMT 2024","281","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Sep 17 19:03:51 GMT 2024","Tue Sep 17 19:04:41 GMT 2024","50131","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Tue Sep 17 19:04:51 GMT 2024","Tue Sep 17 19:05:01 GMT 2024","10546","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Sep 17 19:04:57 GMT 2024","Tue Sep 17 19:05:09 GMT 2024","12388","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Sep 17 19:05:22 GMT 2024","Tue Sep 17 19:05:41 GMT 2024","18873","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Sep 17 19:03:48 GMT 2024","Tue Sep 17 19:03:48 GMT 2024","88","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Tue Sep 17 19:05:12 GMT 2024","Tue Sep 17 19:05:28 GMT 2024","16129","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
