"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 08 22:02:42 GMT 2024","Thu Feb 08 22:02:42 GMT 2024","143","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Thu Feb 08 22:03:54 GMT 2024","Thu Feb 08 22:04:00 GMT 2024","6230","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Thu Feb 08 22:02:41 GMT 2024","Thu Feb 08 22:02:41 GMT 2024","250","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Thu Feb 08 22:02:41 GMT 2024","Thu Feb 08 22:02:41 GMT 2024","361","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Thu Feb 08 22:02:43 GMT 2024","Thu Feb 08 22:02:43 GMT 2024","217","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Thu Feb 08 22:03:35 GMT 2024","Thu Feb 08 22:03:44 GMT 2024","8796","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Thu Feb 08 22:00:00 GMT 2024","Thu Feb 08 22:00:54 GMT 2024","53712","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Thu Feb 08 22:02:42 GMT 2024","Thu Feb 08 22:02:42 GMT 2024","69","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Thu Feb 08 22:02:39 GMT 2024","Thu Feb 08 22:02:40 GMT 2024","266","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Thu Feb 08 22:02:40 GMT 2024","Thu Feb 08 22:02:40 GMT 2024","228","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Feb 08 22:02:35 GMT 2024","Thu Feb 08 22:02:36 GMT 2024","1377","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Thu Feb 08 22:02:07 GMT 2024","Thu Feb 08 22:02:17 GMT 2024","9937","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Thu Feb 08 22:02:43 GMT 2024","Thu Feb 08 22:02:50 GMT 2024","7068","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Thu Feb 08 22:02:42 GMT 2024","Thu Feb 08 22:02:42 GMT 2024","225","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Thu Feb 08 22:04:00 GMT 2024","Thu Feb 08 22:04:15 GMT 2024","15019","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Thu Feb 08 22:02:36 GMT 2024","Thu Feb 08 22:02:39 GMT 2024","2829","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Thu Feb 08 22:02:42 GMT 2024","Thu Feb 08 22:02:42 GMT 2024","192","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Thu Feb 08 22:03:44 GMT 2024","Thu Feb 08 22:03:53 GMT 2024","9451","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Feb 08 22:02:40 GMT 2024","Thu Feb 08 22:02:41 GMT 2024","404","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Thu Feb 08 22:03:01 GMT 2024","Thu Feb 08 22:03:34 GMT 2024","33647","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
