"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 07 20:28:42 GMT 2024","Sat Sep 07 20:28:42 GMT 2024","251","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Sat Sep 07 20:28:41 GMT 2024","Sat Sep 07 20:28:41 GMT 2024","65","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sat Sep 07 20:26:10 GMT 2024","Sat Sep 07 20:27:00 GMT 2024","50116","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sat Sep 07 20:28:34 GMT 2024","Sat Sep 07 20:28:36 GMT 2024","1343","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sat Sep 07 20:28:47 GMT 2024","Sat Sep 07 20:28:48 GMT 2024","1531","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Sat Sep 07 20:28:43 GMT 2024","Sat Sep 07 20:28:47 GMT 2024","4123","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Sat Sep 07 20:28:06 GMT 2024","Sat Sep 07 20:28:15 GMT 2024","9674","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Sat Sep 07 20:28:42 GMT 2024","Sat Sep 07 20:28:42 GMT 2024","129","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Sat Sep 07 20:28:40 GMT 2024","Sat Sep 07 20:28:40 GMT 2024","288","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Sat Sep 07 20:28:36 GMT 2024","Sat Sep 07 20:28:39 GMT 2024","2891","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sat Sep 07 20:28:39 GMT 2024","Sat Sep 07 20:28:40 GMT 2024","266","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Sep 07 20:28:42 GMT 2024","Sat Sep 07 20:28:42 GMT 2024","240","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Sat Sep 07 20:28:41 GMT 2024","Sat Sep 07 20:28:42 GMT 2024","144","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Sat Sep 07 20:28:39 GMT 2024","Sat Sep 07 20:28:39 GMT 2024","216","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Sat Sep 07 20:28:41 GMT 2024","Sat Sep 07 20:28:41 GMT 2024","389","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Sat Sep 07 20:28:40 GMT 2024","Sat Sep 07 20:28:41 GMT 2024","318","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
