"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 28 07:40:10 GMT 2025","Mon Apr 28 07:40:15 GMT 2025","4455","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Apr 28 07:41:04 GMT 2025","Mon Apr 28 07:41:23 GMT 2025","19083","UI tests","chrome","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Mon Apr 28 07:40:08 GMT 2025","Mon Apr 28 07:40:15 GMT 2025","7183","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Mon Apr 28 07:40:15 GMT 2025","Mon Apr 28 07:40:16 GMT 2025","546","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Mon Apr 28 07:40:08 GMT 2025","Mon Apr 28 07:40:10 GMT 2025","2569","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Mon Apr 28 07:40:54 GMT 2025","Mon Apr 28 07:41:09 GMT 2025","15041","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Mon Apr 28 07:40:12 GMT 2025","Mon Apr 28 07:40:12 GMT 2025","535","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Apr 28 07:40:16 GMT 2025","Mon Apr 28 07:40:16 GMT 2025","439","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Mon Apr 28 07:40:15 GMT 2025","Mon Apr 28 07:40:15 GMT 2025","290","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Mon Apr 28 07:40:16 GMT 2025","Mon Apr 28 07:40:19 GMT 2025","2475","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
