"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 17 19:48:19 GMT 2024","Tue Sep 17 19:48:19 GMT 2024","198","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Tue Sep 17 19:48:17 GMT 2024","Tue Sep 17 19:48:18 GMT 2024","311","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Sep 17 19:48:00 GMT 2024","Tue Sep 17 19:48:08 GMT 2024","8375","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Tue Sep 17 19:48:41 GMT 2024","Tue Sep 17 19:48:49 GMT 2024","7951","Surefire suite","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Tue Sep 17 19:48:20 GMT 2024","Tue Sep 17 19:48:20 GMT 2024","237","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Tue Sep 17 19:48:16 GMT 2024","Tue Sep 17 19:48:16 GMT 2024","443","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Tue Sep 17 19:50:03 GMT 2024","Tue Sep 17 19:50:23 GMT 2024","20453","Surefire suite","firefox","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Sep 17 19:48:57 GMT 2024","Tue Sep 17 19:49:14 GMT 2024","16755","Surefire suite","chrome","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Tue Sep 17 19:49:21 GMT 2024","Tue Sep 17 19:49:34 GMT 2024","12322","Surefire suite","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Tue Sep 17 19:48:19 GMT 2024","Tue Sep 17 19:48:20 GMT 2024","203","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
