"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 16 20:33:19 GMT 2024","Mon Sep 16 20:34:09 GMT 2024","50414","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Mon Sep 16 20:35:41 GMT 2024","Mon Sep 16 20:35:41 GMT 2024","182","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Sep 16 20:36:34 GMT 2024","Mon Sep 16 20:36:45 GMT 2024","10698","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Sep 16 20:35:42 GMT 2024","Mon Sep 16 20:35:43 GMT 2024","331","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Mon Sep 16 20:36:52 GMT 2024","Mon Sep 16 20:37:07 GMT 2024","15414","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Mon Sep 16 20:35:43 GMT 2024","Mon Sep 16 20:35:43 GMT 2024","253","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Mon Sep 16 20:35:43 GMT 2024","Mon Sep 16 20:35:43 GMT 2024","65","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Mon Sep 16 20:36:18 GMT 2024","Mon Sep 16 20:36:27 GMT 2024","9303","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Mon Sep 16 20:35:37 GMT 2024","Mon Sep 16 20:36:25 GMT 2024","47855","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Mon Sep 16 20:35:39 GMT 2024","Mon Sep 16 20:35:40 GMT 2024","328","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Mon Sep 16 20:36:28 GMT 2024","Mon Sep 16 20:36:39 GMT 2024","10791","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Sep 16 20:36:51 GMT 2024","Mon Sep 16 20:37:10 GMT 2024","19610","Surefire suite","Surefire test","com.teamcity.ui.StartBuildTest","com.teamcity.ui.StartBuildTest","userCreatesBuildTypeStepAndStartsBuildTest","User should be able to create build type step and start build",""
"passed","Mon Sep 16 20:36:45 GMT 2024","Mon Sep 16 20:36:52 GMT 2024","7051","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Mon Sep 16 20:35:44 GMT 2024","Mon Sep 16 20:35:44 GMT 2024","276","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Mon Sep 16 20:35:44 GMT 2024","Mon Sep 16 20:35:48 GMT 2024","3957","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Mon Sep 16 20:35:15 GMT 2024","Mon Sep 16 20:35:23 GMT 2024","7730","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Sep 16 20:35:48 GMT 2024","Mon Sep 16 20:35:50 GMT 2024","1634","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Mon Sep 16 20:35:43 GMT 2024","Mon Sep 16 20:35:43 GMT 2024","180","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Mon Sep 16 20:35:43 GMT 2024","Mon Sep 16 20:35:43 GMT 2024","155","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Mon Sep 16 20:36:26 GMT 2024","Mon Sep 16 20:36:34 GMT 2024","7785","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Mon Sep 16 20:35:41 GMT 2024","Mon Sep 16 20:35:42 GMT 2024","242","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Mon Sep 16 20:35:40 GMT 2024","Mon Sep 16 20:35:41 GMT 2024","923","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Mon Sep 16 20:35:31 GMT 2024","Mon Sep 16 20:35:39 GMT 2024","7825","Surefire suite","Surefire test","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Mon Sep 16 20:36:40 GMT 2024","Mon Sep 16 20:36:50 GMT 2024","9303","Surefire suite","Surefire test","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Mon Sep 16 20:35:41 GMT 2024","Mon Sep 16 20:35:41 GMT 2024","148","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Mon Sep 16 20:35:42 GMT 2024","Mon Sep 16 20:35:42 GMT 2024","232","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Sep 16 20:35:27 GMT 2024","Mon Sep 16 20:36:17 GMT 2024","50267","Surefire suite","Surefire test","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
