"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 10:05:26 GMT 2024","Wed Sep 25 10:05:29 GMT 2024","2857","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Sep 25 10:05:30 GMT 2024","Wed Sep 25 10:05:30 GMT 2024","327","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Wed Sep 25 10:06:15 GMT 2024","Wed Sep 25 10:06:21 GMT 2024","5912","Surefire suite","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Wed Sep 25 10:05:31 GMT 2024","Wed Sep 25 10:05:34 GMT 2024","2993","Surefire suite","Surefire test","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Wed Sep 25 10:05:02 GMT 2024","Wed Sep 25 10:05:10 GMT 2024","7887","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Wed Sep 25 10:05:29 GMT 2024","Wed Sep 25 10:05:30 GMT 2024","372","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Wed Sep 25 10:05:42 GMT 2024","Wed Sep 25 10:05:42 GMT 2024","249","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Wed Sep 25 10:05:31 GMT 2024","Wed Sep 25 10:05:31 GMT 2024","435","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Wed Sep 25 10:05:29 GMT 2024","Wed Sep 25 10:05:29 GMT 2024","299","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Sep 25 10:05:42 GMT 2024","Wed Sep 25 10:05:42 GMT 2024","239","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Wed Sep 25 10:05:41 GMT 2024","Wed Sep 25 10:05:41 GMT 2024","118","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Wed Sep 25 10:05:23 GMT 2024","Wed Sep 25 10:05:25 GMT 2024","2473","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Wed Sep 25 10:05:29 GMT 2024","Wed Sep 25 10:05:29 GMT 2024","164","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Wed Sep 25 10:06:28 GMT 2024","Wed Sep 25 10:06:41 GMT 2024","13273","Surefire suite","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
