"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 15 16:39:56 GMT 2024","Fri Mar 15 16:39:57 GMT 2024","307","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Fri Mar 15 16:39:56 GMT 2024","Fri Mar 15 16:39:56 GMT 2024","274","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Fri Mar 15 16:39:58 GMT 2024","Fri Mar 15 16:39:58 GMT 2024","45","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Fri Mar 15 16:39:55 GMT 2024","Fri Mar 15 16:39:55 GMT 2024","195","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Fri Mar 15 16:39:57 GMT 2024","Fri Mar 15 16:39:57 GMT 2024","424","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Fri Mar 15 16:39:25 GMT 2024","Fri Mar 15 16:39:31 GMT 2024","6698","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Fri Mar 15 16:39:51 GMT 2024","Fri Mar 15 16:39:52 GMT 2024","1219","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Fri Mar 15 16:39:58 GMT 2024","Fri Mar 15 16:39:58 GMT 2024","146","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Fri Mar 15 16:39:58 GMT 2024","Fri Mar 15 16:39:58 GMT 2024","185","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Fri Mar 15 16:39:58 GMT 2024","Fri Mar 15 16:39:58 GMT 2024","212","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Fri Mar 15 16:39:58 GMT 2024","Fri Mar 15 16:39:59 GMT 2024","310","Surefire suite","Surefire test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Fri Mar 15 16:37:15 GMT 2024","Fri Mar 15 16:38:14 GMT 2024","58500","Surefire suite","Surefire test","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Fri Mar 15 16:39:59 GMT 2024","Fri Mar 15 16:40:06 GMT 2024","7062","Surefire suite","Surefire test","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Fri Mar 15 16:39:56 GMT 2024","Fri Mar 15 16:39:56 GMT 2024","299","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Fri Mar 15 16:39:52 GMT 2024","Fri Mar 15 16:39:55 GMT 2024","2935","Surefire suite","Surefire test","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
