"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 03 14:17:49 GMT 2025","Thu Apr 03 14:17:49 GMT 2025","317","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Thu Apr 03 14:17:51 GMT 2025","Thu Apr 03 14:19:00 GMT 2025","68814","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Thu Apr 03 14:17:40 GMT 2025","Thu Apr 03 14:17:48 GMT 2025","7254","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Thu Apr 03 14:19:02 GMT 2025","Thu Apr 03 14:19:30 GMT 2025","27482","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Apr 03 14:19:20 GMT 2025","Thu Apr 03 14:19:36 GMT 2025","16076","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Thu Apr 03 14:18:51 GMT 2025","Thu Apr 03 14:19:11 GMT 2025","20160","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Apr 03 14:17:51 GMT 2025","Thu Apr 03 14:18:50 GMT 2025","58662","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Thu Apr 03 14:17:48 GMT 2025","Thu Apr 03 14:17:49 GMT 2025","544","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Thu Apr 03 14:17:44 GMT 2025","Thu Apr 03 14:17:44 GMT 2025","201","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Thu Apr 03 14:17:31 GMT 2025","Thu Apr 03 14:17:35 GMT 2025","4816","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Thu Apr 03 14:17:50 GMT 2025","Thu Apr 03 14:17:54 GMT 2025","4939","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Thu Apr 03 14:17:40 GMT 2025","Thu Apr 03 14:17:49 GMT 2025","8900","API tests","API tests","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Thu Apr 03 14:17:50 GMT 2025","Thu Apr 03 14:17:52 GMT 2025","2001","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Thu Apr 03 14:17:49 GMT 2025","Thu Apr 03 14:17:50 GMT 2025","433","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Thu Apr 03 14:17:48 GMT 2025","Thu Apr 03 14:17:48 GMT 2025","405","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Thu Apr 03 14:17:51 GMT 2025","Thu Apr 03 14:19:18 GMT 2025","86339","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Apr 03 14:17:40 GMT 2025","Thu Apr 03 14:17:43 GMT 2025","2895","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Thu Apr 03 14:17:49 GMT 2025","Thu Apr 03 14:17:49 GMT 2025","264","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Thu Apr 03 14:17:51 GMT 2025","Thu Apr 03 14:19:03 GMT 2025","71286","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Thu Apr 03 14:17:48 GMT 2025","Thu Apr 03 14:17:48 GMT 2025","499","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
